audit_group,scenario_id,voltage_reference_set,requested_reference_bus_count,applied_reference_bus_count,skipped_pq_reference_bus_count,skipped_pq_reference_bus_ids,sweep_direction,start_mode,perturbation_id,boundary_q_mode,reference_weight,solver,opf_success,termination_class,hard_attempt_success,hard_termination_class,restoration_invoked,hard_solver_status,hard_iterations,hard_solver_note,final_solver_status,final_iterations,max_ac_balance_component_residual_mw_or_mvar,max_complex_power_mismatch_mva,dual_residual,complementarity_residual,kkt_residual,solver_metric_note,objective,weighted_restoration_cost,qmin_slack_mvar,qmax_slack_mvar,vmin_slack_pu,vmax_slack_pu,branch_slack_mva,unweighted_mixed_unit_slack_total,max_q_slack_mvar,max_v_slack_pu,max_branch_slack_mva,q_slack_element_count,v_slack_element_count,branch_slack_element_count,raw_vg_deviation_total_pu,raw_vg_deviation_max_pu,original_voltage_violation_total_pu,original_voltage_violation_max_pu,min_voltage_pu,max_voltage_pu,total_absolute_p_redispatch_mw,max_single_p_redispatch_mw,external_q_absolute_mvar,external_q_deviation_from_prior_mvar,interface_objective,max_abs_interface_residual_mw,solver_note,unmodeled_controls
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.8225,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,42,OPF failed,0,61,5.36763611336255e-06,5.36763611336278e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,27694.3784994088,27686.6860247585,0,0,0,0.00276866860247585,0,0.00276866860247585,0,0.00276866860247585,0,0,1,0,0.4254333034944,0.0354999696391873,0,0,0.965485440483877,1.09997833835179,918.816272233386,212.705909652086,2.32237319163325e-05,302.31253034671,0.0727006214065566,452.013978117818,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,warm,0,no_discretionary_q,0.825,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,49,OPF failed,0,34,5.36762723157835e-06,5.36762723157846e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,33177.4537144548,33169.6572835047,0,0,0,0.00331696572835047,0,0.00331696572835047,0,0.00331696572835047,0,0,1,0,0.476274978440661,0.0349999860422505,0,0,0.967378365067172,1.09998574796078,928.390984920413,212.705909652086,4.21428027790144e-05,302.312547886973,0.0651828311084627,440.139787400293,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.8,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,27,,0,27,0.000985573603307088,0.00098786813455894,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,2.07452668246731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39786136950598,0.04,0,0,0.9,1.1,490.203067339611,94.8225849944711,2293.66184449467,2484.23028292976,0.0322169497873346,431.88426773659,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.8025,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,32,,0,32,0.000985264569353106,0.000987589594733456,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,3.04481042978909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392189654392939,0.0395000000000001,0,0,0.9,1.1,579.413696869595,115.633470658413,2270.39642415683,2464.39945065418,0.0409871519497189,440.708670995516,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.805,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,35,,0,35,0.000984973391426891,0.000987329683227893,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,4.22718445844293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386537138077629,0.0389999999999999,0,0,0.9,1.1,670.339415248669,136.863794490216,2247.09519098111,2444.59415009034,0.051483238143323,449.73096543154,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.8075,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,38,,0,38,0.000993306204044586,0.00099567423003065,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,5.66428834371584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380881024633874,0.0385,0,0,0.9,1.1,763.046221299393,170.635953353397,2223.62487372821,2424.64482910309,0.0636101205811948,458.302359319817,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.81,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,44,OPF failed,0,53,5.36768336445448e-06,5.36768336445516e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,280.145911247108,272.7304937382,0,0,0,2.727304937382e-05,0,2.727304937382e-05,0,2.727304937382e-05,0,0,1,0,0.375166389291833,0.0379964183036237,0,0,0.900001040232135,1.09999915993672,853.114641953815,212.705909652086,2200.97466847181,2406.35426051209,0.0770696425600435,466.724413734361,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.8125,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,42,OPF failed,0,57,5.3676743050346e-06,5.36767430503792e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,5762.81864356396,5755.4012822946,0,0,0,0.00057554012822946,0,0.00057554012822946,0,0.00057554012822946,0,0,1,0,0.332129833611706,0.0374963996260531,0,0,0.900001027847388,1.09999915376277,853.76002298254,212.705909652086,2350.88132570049,2581.53764700193,0.0770338463109337,466.632155638023,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.815,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,40,OPF failed,0,56,5.36766417980061e-06,5.3676641798008e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,11245.5519728903,11238.1322945506,0,0,0,0.00112381322945506,0,0.00112381322945506,0,0.00112381322945506,0,0,1,0,0.409721081526125,0.0369962347017359,0,0,0.900001013876608,1.09999914798582,854.514918104821,212.705909652086,2178.96414036582,2391.59138182736,0.0773365843622629,467.921817382245,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.8175,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,34,OPF failed,0,56,5.36765476510936e-06,5.3676547651097e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,16728.3445353323,16720.9234655825,0,0,0,0.00167209234655825,0,0.00167209234655825,0,0.00167209234655825,0,0,1,0,0.356557798521718,0.0364963707780037,0,0,0.900001003450865,1.09999914134347,854.975848486984,212.705909652086,2227.59397451598,2443.43282830276,0.0772955593771667,466.764533488167,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.82,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,37,OPF failed,0,57,5.3676465938679e-06,5.36764659386791e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,22211.1976052967,22203.7747305645,0,0,0,0.00222037747305645,0,0.00222037747305645,0,0.00222037747305645,0,0,1,0,0.350354128139928,0.0359963547213253,0,0,0.900000991739371,1.0999991348729,855.568747377274,212.705909652086,2236.62940826202,2455.96226671432,0.0773679395919715,466.77366904922,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.8225,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,32,OPF failed,0,56,5.36763593572687e-06,5.36763593572715e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,27694.1106645287,27686.6860247582,0,0,0,0.00276866860247582,0,0.00276866860247582,0,0.00276866860247582,0,0,1,0,0.34415004229234,0.0354963388241523,0,0,0.90000098028641,1.09999912826022,856.147851729709,212.705909652086,2245.74646709825,2468.5771423649,0.0774388470783837,466.780679960619,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,present_limited_q,0.825,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,42,OPF failed,0,43,5.36762616576425e-06,5.3676261657644e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,33177.083648555,33169.6572835058,0,0,0,0.00331696572835058,0,0.00331696572835058,0,0.00331696572835058,0,0,1,0,0.337945515906778,0.0349963236199107,0,0,0.900000969082427,1.09999912150211,856.71327106252,212.705909652086,2254.94659669155,2481.2788931902,0.0775082544549878,466.785541069582,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.8,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,32,,0,32,0.00098858822701331,0.000990878843016332,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,2.22660532241673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471992331569031,0.04,0,0,0.966334080080981,1.1,564.53375939647,94.8225850180235,302.311951921376,0.000751630695941863,0.0337325178810782,440.580593414115,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.8025,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,25,,0,25,0.00101710139008837,0.00101935585229342,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,3.21755469298523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466144429614902,0.0395000000000001,0,0,0.963871542997495,1.099999991975,651.935594981596,115.633471150242,302.312252883102,0.000306323197052816,0.0408093232274769,443.833846884061,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.805,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,35,,0,35,0.000990162920144755,0.000992512177819841,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,4.45037386864306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483985599480259,0.0389999999999999,0,0,0.961470610182498,1.1,741.312682304434,136.863794620186,302.31215665445,0.000550110959793848,0.0465467774984515,436.912173707811,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.8075,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,30,,0,30,0.00100343952236237,0.00100578987138453,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,5.98876665608725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483511125890721,0.0385,0,0,0.958374878960366,1.09999997238495,834.461262971199,170.63595407711,302.312343919455,0.000331185888798657,0.0532306178227488,434.391753207113,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.81,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,40,OPF failed,0,49,5.36768336445448e-06,5.36768336445486e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,281.035488626409,272.730493735991,0,0,0,2.72730493735991e-05,0,2.72730493735991e-05,0,2.72730493735991e-05,0,0,1,0,0.46800898666914,0.0379999985362749,0,0,0.974059178850607,1.0999956743952,949.926661728212,212.705909652086,302.3124354385,7.44542096104972e-05,0.0915697242300557,517.794266991333,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.8125,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,37,OPF failed,0,44,5.36767448267028e-06,5.36767448267061e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,5764.94131133531,5755.40128229458,0,0,0,0.000575540128229458,0,0.000575540128229458,0,0.000575540128229458,0,0,1,0,0.460428631594968,0.0374999994360965,0,0,0.974749549713255,1.09999729244907,960.96266424085,212.705909652086,302.31242104291,9.79061537185189e-05,0.138424450718347,609.228965981964,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.815,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,41,OPF failed,0,47,5.36766506797903e-06,5.36766506798008e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,11249.4715838259,11238.1322945493,0,0,0,0.00112381322945493,0,0.00112381322945493,0,0.00112381322945493,0,0,1,0,0.453300750253507,0.0369999997231774,0,0,0.975421793273087,1.0999965759811,971.14467649737,212.705909652086,302.312420183421,0.000101082575032496,0.194918047589384,693.952394884492,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.8175,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,40,OPF failed,0,48,5.36765565328778e-06,5.36765565328821e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,16734.4672462733,16720.923465581,0,0,0,0.0016720923465581,0,0.0016720923465581,0,0.0016720923465581,0,0,1,0,0.445644323356103,0.0364999998604316,0,0,0.979439345239508,1.09999870617269,986.046914026734,212.705909652086,302.312423482577,0.000105658268715114,0.260122671049189,771.519122176186,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.82,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,50,OPF failed,0,55,5.36764606096085e-06,5.36764606096151e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,22219.8282092749,22203.774730565,0,0,0,0.0022203774730565,0,0.0022203774730565,0,0.0022203774730565,0,0,1,0,0.448373246020782,0.0359999999447373,0,0,0.975182172776101,1.09999928327079,998.411098122873,212.705909652086,302.312423424876,0.00010640848005572,0.329262720042124,843.654174991617,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.8225,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,52,OPF failed,0,48,5.36763629099823e-06,5.36763629099826e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,27705.4812568428,27686.6860247581,0,0,0,0.00276866860247582,0,0.00276866860247582,0,0.00276866860247582,0,0,1,0,0.442985347516725,0.0354999999998911,0,0,0.978822199404675,1.09999921451067,1086.45257725701,217.059288383301,302.312423759741,0.000107480781252001,0.401769814609837,910.982967636402,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,fixed_scenario_q,0.825,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,41,OPF failed,0,41,5.36762847502814e-06,5.36762847502832e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,33191.3799040035,33169.6572835058,0,0,0,0.00331696572835058,0,0.00331696572835058,0,0.00331696572835058,0,0,1,0,0.435434451449274,0.0350000000397741,0,0,0.978469995138024,1.09999918454148,1198.68646721995,240.877716938691,302.312423016306,0.00010726754525292,0.477131828965479,974.513579066984,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.8,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,34,,0,34,0.00100477036970581,0.00100702359079807,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,2.20809511906145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472736286632171,0.04,0,0,0.965795352166215,1.09907402137331,556.315196680888,94.8225852004584,0.000340357742767661,302.312761127177,0.0352883694797366,441.482104894895,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.8025,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,30,,0,30,0.00100303573224991,0.00100532184201336,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,3.19347765937039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466172579043602,0.0395000000000001,0,0,0.964232224309947,1.09968027003613,643.987265787175,115.633470896289,0.000351030796212388,302.312760167019,0.0445113268725698,450.162592934708,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.805,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,32,,0,32,0.000993442432895009,0.000995781536705698,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,4.3906402644435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45994582369705,0.0389999999999999,0,0,0.961737647048559,1.1,733.337356576264,136.863794697658,0.000552177426795819,302.312857629777,0.0553537800837222,458.471040629415,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.8075,IPOPT,1,hard_feasible_zero_slack,1,hard_success,0,0,30,,0,30,0.00100493400734258,0.00100727752851523,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,5.84252902819287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454053218480696,0.0385,0,0,0.95911346459614,1.1,824.594786010952,170.635954134996,0.000263578814155227,302.312685233019,0.0682455581683995,467.200342381321,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.81,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,46,OPF failed,0,51,5.36768443026858e-06,5.36768443026904e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,280.338404685316,272.730493734978,0,0,0,2.72730493734978e-05,0,2.72730493734978e-05,0,2.72730493734978e-05,0,0,1,0,0.472409872329471,0.0379960235797268,0,0,0.955238897957121,1.09903399992879,913.346283925861,212.705909652086,3.2762218634427e-06,302.312510471892,0.0823413148783337,475.111210257879,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.8125,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,55,OPF failed,0,54,5.36767377212755e-06,5.36767377212835e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,5763.01351077818,5755.40128229527,0,0,0,0.000575540128229527,0,0.000575540128229527,0,0.000575540128229527,0,0,1,0,0.466329576489183,0.0374960363612127,0,0,0.95742138269461,1.09972895653081,914.60980383666,212.705909652086,3.26059768657953e-06,302.312510470778,0.0824067435272132,475.34866060462,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.815,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,35,OPF failed,0,54,5.36766506797903e-06,5.3676650679799e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,11245.7488721041,11238.1322945496,0,0,0,0.00112381322945496,0,0.00112381322945496,0,0.00112381322945496,0,0,1,0,0.460564840029101,0.0369961605767708,0,0,0.959606264509759,1.09999420679492,915.872381103498,212.705909652086,2.97321185030535e-06,302.312510182623,0.0824468386250597,475.487361743838,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.8175,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,38,OPF failed,0,47,5.36765458747368e-06,5.36765458747391e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,16728.5457086182,16720.92346558,0,0,0,0.001672092346558,0,0.001672092346558,0,0.001672092346558,0,0,1,0,0.455798770158541,0.0364980189066146,0,0,0.96177754436527,1.09999377101046,917.504236833654,212.705909652086,3.60940275988506e-06,302.312510830298,0.0823197787959831,475.269555336186,,tap and shunt controls not modeled because defensible ranges are absent
S1_REFINED_BIDIRECTIONAL,S3_2025_SHOULDER_LIGHT_LOAD_PUBLIC,S1_OPF_SOLVED_REFERENCE,20,20,0,,increasing,cold,0,no_discretionary_q,0.82,IPOPT,1,restored_nonzero_slack,0,solver_nonconvergence,1,2,35,OPF failed,0,51,5.36764641623222e-06,5.3676464162382e-06,NaN,NaN,NaN,AC balance fields report the maximum P/Q component residual and maximum complex-power mismatch. Full IPOPT dual/complementarity/KKT residuals are not exposed by the installed MATPOWER wrapper.,22211.4161147227,22203.7747305634,0,0,0,0.00222037747305634,0,0.00222037747305634,0,0.00222037747305634,0,0,1,0,0.414979338704012,0.0359999399743816,0,0,0.963616163707957,1.0999743012588,918.093231833856,212.705909652086,1.42983523916739e-05,302.312521560676,0.0774110764827231,464.498118015585,,tap and shunt controls not modeled because defensible ranges are absent
