State,Facility Name,Facility ID,Unit ID,unit_id,Associated Stacks,Date,Hour,Operating Time,Gross Load (MW),Steam Load (1000 lb/hr),SO2 Mass (lbs),SO2 Mass Measure Indicator,SO2 Rate (lbs/mmBtu),SO2 Rate Measure Indicator,CO2 Mass (short tons),CO2 Mass Measure Indicator,CO2 Rate (short tons/mmBtu),CO2 Rate Measure Indicator,NOx Mass (lbs),NOx Mass Measure Indicator,NOx Rate (lbs/mmBtu),NOx Rate Measure Indicator,Heat Input (mmBtu),Heat Input Measure Indicator,Primary Fuel Type,Secondary Fuel Type,Unit Type,SO2 Controls,NOx Controls,PM Controls,Hg Controls,Program Code,source_row_number,source_record_sha256,source_record_base64
NY,59th Street,2503,BLR116,1710,CS0001,2025-07-15,17,1,,58,,,,,,,,,6.8,Calculated,0.08,Calculated,85.2,Measured and Substitute,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,433939,f108e36c59812293ce5341a02c5e8f75b663d9a39565f6ed3634cd52d51589bb,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNiIsMTcxMCwiQ1MwMDAxIiwiMjAyNS0wNy0xNSIsMTcsMSwsNTgsLCwsLCwsLCw2LjgsIkNhbGN1bGF0ZWQiLDAuMDgsIkNhbGN1bGF0ZWQiLDg1LjIsIk1lYXN1cmVkIGFuZCBTdWJzdGl0dXRlIiwiUmVzaWR1YWwgT2lsIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEcnkgYm90dG9tIHdhbGwtZmlyZWQgYm9pbGVyIiwsIkNvbWJ1c3Rpb24gTW9kaWZpY2F0aW9uL0Z1ZWwgUmVidXJuaW5nIiwsLCJTSVBOT1giCg==
NY,59th Street,2503,BLR116,1710,CS0001,2025-07-17,15,1,,60,,,,,,,,,7.872,Calculated,0.08,Calculated,98.4,Measured and Substitute,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,433985,a5191abec047bdabc9ed1747cdcabf43bb0d25313f3da0c9858b652cc99e4cf6,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNiIsMTcxMCwiQ1MwMDAxIiwiMjAyNS0wNy0xNyIsMTUsMSwsNjAsLCwsLCwsLCw3Ljg3MiwiQ2FsY3VsYXRlZCIsMC4wOCwiQ2FsY3VsYXRlZCIsOTguNCwiTWVhc3VyZWQgYW5kIFN1YnN0aXR1dGUiLCJSZXNpZHVhbCBPaWwiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRyeSBib3R0b20gd2FsbC1maXJlZCBib2lsZXIiLCwiQ29tYnVzdGlvbiBNb2RpZmljYXRpb24vRnVlbCBSZWJ1cm5pbmciLCwsIlNJUE5PWCIK
NY,59th Street,2503,BLR116,1710,CS0001,2025-07-25,3,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,434165,80f6ad4f1db0d552e0ddbe052e425f036adfb308a9a841c0ad2514996fa01aea,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNiIsMTcxMCwiQ1MwMDAxIiwiMjAyNS0wNy0yNSIsMywwLCwsLCwsLCwsLCwsLCwsLCwiUmVzaWR1YWwgT2lsIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEcnkgYm90dG9tIHdhbGwtZmlyZWQgYm9pbGVyIiwsIkNvbWJ1c3Rpb24gTW9kaWZpY2F0aW9uL0Z1ZWwgUmVidXJuaW5nIiwsLCJTSVBOT1giCg==
NY,59th Street,2503,BLR116,1710,CS0001,2025-07-27,16,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,434226,47910390115e3c5b58831637cc238671a38675a236be070acb315cc5f0252d80,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNiIsMTcxMCwiQ1MwMDAxIiwiMjAyNS0wNy0yNyIsMTYsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR116,1710,CS0001,2025-07-29,16,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,434274,50b291337f2ceff6e6bb0285d8ca8a3e8bdf6d45673c4bd3ecf6d23195cc7be1,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNiIsMTcxMCwiQ1MwMDAxIiwiMjAyNS0wNy0yOSIsMTYsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR116,1710,CS0001,2025-07-29,17,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,434275,343e08015a1ed4d827acdf16ca82da40ba66509e2890f871ab7102b6da463231,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNiIsMTcxMCwiQ1MwMDAxIiwiMjAyNS0wNy0yOSIsMTcsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-01-15,18,1,,59,,,,,,,,,10.687,Calculated,0.147,Calculated,72.7,Measured,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,438356,404dca2f37b6fe5d7cf643a1afa54c56eadd85baabe5363e3f836e955f961c1c,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wMS0xNSIsMTgsMSwsNTksLCwsLCwsLCwxMC42ODcsIkNhbGN1bGF0ZWQiLDAuMTQ3LCJDYWxjdWxhdGVkIiw3Mi43LCJNZWFzdXJlZCIsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-01-22,18,1,,61,,,,,,,,,12.393,Calculated,0.167,Calculated,74.2,Measured,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,438524,bdc8c59867953ec6ffb2b003136c2c1c64debd73d4b93fce5e2f4524d8025649,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wMS0yMiIsMTgsMSwsNjEsLCwsLCwsLCwxMi4zOTMsIkNhbGN1bGF0ZWQiLDAuMTY3LCJDYWxjdWxhdGVkIiw3NC4yLCJNZWFzdXJlZCIsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-04-15,12,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,440510,6677992d0fc9725efc95dd9b88911962dcda9c9d6aaed12da3aea06eebb97ae8,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNC0xNSIsMTIsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-04-20,12,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,440630,c0023af2c169c9cb3826f9c2cc03eba2bfc897012b3687b71528056bddf895e5,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNC0yMCIsMTIsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-07-15,17,1,,57,,,,,,,,,5.65,Calculated,0.08,Calculated,70.8,Measured and Substitute,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,442699,17b5502a5d04e792489d1ae69bd828698fc00fc81e2b81d63902860fb59eec5d,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNy0xNSIsMTcsMSwsNTcsLCwsLCwsLCw1LjY1LCJDYWxjdWxhdGVkIiwwLjA4LCJDYWxjdWxhdGVkIiw3MC44LCJNZWFzdXJlZCBhbmQgU3Vic3RpdHV0ZSIsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-07-17,15,1,,59,,,,,,,,,5.664,Calculated,0.08,Calculated,70.8,Measured and Substitute,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,442745,08d6eace331f2cde242f878a4e9efe1c2ae092f57ab5221fef7b3ea1b44c3f9f,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNy0xNyIsMTUsMSwsNTksLCwsLCwsLCw1LjY2NCwiQ2FsY3VsYXRlZCIsMC4wOCwiQ2FsY3VsYXRlZCIsNzAuOCwiTWVhc3VyZWQgYW5kIFN1YnN0aXR1dGUiLCJSZXNpZHVhbCBPaWwiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRyeSBib3R0b20gd2FsbC1maXJlZCBib2lsZXIiLCwiQ29tYnVzdGlvbiBNb2RpZmljYXRpb24vRnVlbCBSZWJ1cm5pbmciLCwsIlNJUE5PWCIK
NY,59th Street,2503,BLR117,1711,CS0001,2025-07-25,3,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,442925,49d551a694cd6ca991cc54abbaa3ea97f6e84d1df03176993a8b080aabc06837,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNy0yNSIsMywwLCwsLCwsLCwsLCwsLCwsLCwiUmVzaWR1YWwgT2lsIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEcnkgYm90dG9tIHdhbGwtZmlyZWQgYm9pbGVyIiwsIkNvbWJ1c3Rpb24gTW9kaWZpY2F0aW9uL0Z1ZWwgUmVidXJuaW5nIiwsLCJTSVBOT1giCg==
NY,59th Street,2503,BLR117,1711,CS0001,2025-07-27,16,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,442986,f08917be4cf966aa0fb575acaf801d38a697e51f284416921bf21b54c6b26481,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNy0yNyIsMTYsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-07-29,16,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,443034,efe104129441d045f1befbec4393f62e762256516ad494dfeaaaafeb53b992bb,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNy0yOSIsMTYsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR117,1711,CS0001,2025-07-29,17,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,443035,7783cf45651f091b1df60f09f82c37a71bdcf1e512e3a1fca4509a3582ff702d,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExNyIsMTcxMSwiQ1MwMDAxIiwiMjAyNS0wNy0yOSIsMTcsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-01-15,18,1,,57,,,,,,,,,10.658,Calculated,0.147,Calculated,72.5,Measured,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,447116,dd2dbe767a1c8869740252d01f622cdc74c244f571f28088b1fd84a421cb42f2,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wMS0xNSIsMTgsMSwsNTcsLCwsLCwsLCwxMC42NTgsIkNhbGN1bGF0ZWQiLDAuMTQ3LCJDYWxjdWxhdGVkIiw3Mi41LCJNZWFzdXJlZCIsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-01-22,18,1,,58,,,,,,,,,12.343,Calculated,0.167,Calculated,73.9,Measured,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,447284,73a38017e0f910a00d1b268f64de5a74602d3060119ec9674e833c9af76cfda4,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wMS0yMiIsMTgsMSwsNTgsLCwsLCwsLCwxMi4zNDMsIkNhbGN1bGF0ZWQiLDAuMTY3LCJDYWxjdWxhdGVkIiw3My45LCJNZWFzdXJlZCIsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-04-15,12,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,449270,deb0e3e5f4d91f9d5862bb8cd155499d1eb33887931de246606c4d036e1e6bfe,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNC0xNSIsMTIsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-04-20,12,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,449390,32b5ed0a63f4f4b9a842d4d23761fedca2b63a8767d2922288a0b350c16dc0d3,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNC0yMCIsMTIsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-07-15,17,1,,56,,,,,,,,,5.85,Calculated,0.08,Calculated,73.3,Measured and Substitute,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,451459,aaa08b00ee3fa01915cd451c65fc82d43a7b8b24b214b86fd6377d9ac8b717f3,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNy0xNSIsMTcsMSwsNTYsLCwsLCwsLCw1Ljg1LCJDYWxjdWxhdGVkIiwwLjA4LCJDYWxjdWxhdGVkIiw3My4zLCJNZWFzdXJlZCBhbmQgU3Vic3RpdHV0ZSIsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-07-17,15,1,,57,,,,,,,,,5.864,Calculated,0.08,Calculated,73.3,Measured and Substitute,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,451505,69701420420e8e08a456a5a83b4eb86a5fcb27a9861b4b0a983d144d4f275bfa,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNy0xNyIsMTUsMSwsNTcsLCwsLCwsLCw1Ljg2NCwiQ2FsY3VsYXRlZCIsMC4wOCwiQ2FsY3VsYXRlZCIsNzMuMywiTWVhc3VyZWQgYW5kIFN1YnN0aXR1dGUiLCJSZXNpZHVhbCBPaWwiLCJQaXBlbGluZSBOYXR1cmFsIEdhcyIsIkRyeSBib3R0b20gd2FsbC1maXJlZCBib2lsZXIiLCwiQ29tYnVzdGlvbiBNb2RpZmljYXRpb24vRnVlbCBSZWJ1cm5pbmciLCwsIlNJUE5PWCIK
NY,59th Street,2503,BLR118,1712,CS0001,2025-07-25,3,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,451685,eb9ccd965e924b6cb63690c96d7686cd9a4bb7dcb86139a1d1236fd211e01c23,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNy0yNSIsMywwLCwsLCwsLCwsLCwsLCwsLCwiUmVzaWR1YWwgT2lsIiwiUGlwZWxpbmUgTmF0dXJhbCBHYXMiLCJEcnkgYm90dG9tIHdhbGwtZmlyZWQgYm9pbGVyIiwsIkNvbWJ1c3Rpb24gTW9kaWZpY2F0aW9uL0Z1ZWwgUmVidXJuaW5nIiwsLCJTSVBOT1giCg==
NY,59th Street,2503,BLR118,1712,CS0001,2025-07-27,16,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,451746,3895f18b7c251363a86c32c432f4302ce5bfb30b9df56c2778967e92e6217d32,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNy0yNyIsMTYsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-07-29,16,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,451794,767cd5ac7419e3d06352a506576793efa99c864a8dd77c14aaaf72a947de7adc,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNy0yOSIsMTYsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,BLR118,1712,CS0001,2025-07-29,17,0,,,,,,,,,,,,,,,,,Residual Oil,Pipeline Natural Gas,Dry bottom wall-fired boiler,,Combustion Modification/Fuel Reburning,,,SIPNOX,451795,ee92dfd271b53fc5b0056258b1756cd7f85626cb73c4db2dfdf99d63f9105045,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkJMUjExOCIsMTcxMiwiQ1MwMDAxIiwiMjAyNS0wNy0yOSIsMTcsMCwsLCwsLCwsLCwsLCwsLCwsIlJlc2lkdWFsIE9pbCIsIlBpcGVsaW5lIE5hdHVyYWwgR2FzIiwiRHJ5IGJvdHRvbSB3YWxsLWZpcmVkIGJvaWxlciIsLCJDb21idXN0aW9uIE1vZGlmaWNhdGlvbi9GdWVsIFJlYnVybmluZyIsLCwiU0lQTk9YIgo=
NY,59th Street,2503,CT0001,1713,,2025-04-15,12,,,,,,,,,,,,,,,,,,Other Oil,,Combustion turbine,,,,,SIPNOX,455870,ea9c20a6cb6df7061d03120a3c1d3174f3215d01a0bd77299a4efc9a16156470,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkNUMDAwMSIsMTcxMywsIjIwMjUtMDQtMTUiLDEyLCwsLCwsLCwsLCwsLCwsLCwsIk90aGVyIE9pbCIsLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiU0lQTk9YIgo=
NY,59th Street,2503,CT0001,1713,,2025-04-20,12,,,,,,,,,,,,,,,,,,Other Oil,,Combustion turbine,,,,,SIPNOX,455990,97ef984909f0994bfcaad4d3ee67f7e7e1f7a5d948e3c45fdf13de44b5c2a241,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkNUMDAwMSIsMTcxMywsIjIwMjUtMDQtMjAiLDEyLCwsLCwsLCwsLCwsLCwsLCwsIk90aGVyIE9pbCIsLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiU0lQTk9YIgo=
NY,59th Street,2503,CT0001,1713,,2025-07-15,17,0,,,,,,,,,,,,,,,,,Other Oil,,Combustion turbine,,,,,SIPNOX,458059,d15d176dc3af8483d5517d1487491fce2bebd7a0ce0e274c13d5e6dff8035177,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkNUMDAwMSIsMTcxMywsIjIwMjUtMDctMTUiLDE3LDAsLCwsLCwsLCwsLCwsLCwsLCJPdGhlciBPaWwiLCwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsLCwsIlNJUE5PWCIK
NY,59th Street,2503,CT0001,1713,,2025-07-17,15,0,,,,,,,,,,,,,,,,,Other Oil,,Combustion turbine,,,,,SIPNOX,458105,a6e2117762d0c426e734895c60d5e50ef6eb0a190a88122268f3e7c45892ef95,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkNUMDAwMSIsMTcxMywsIjIwMjUtMDctMTciLDE1LDAsLCwsLCwsLCwsLCwsLCwsLCJPdGhlciBPaWwiLCwiQ29tYnVzdGlvbiB0dXJiaW5lIiwsLCwsIlNJUE5PWCIK
NY,59th Street,2503,CT0001,1713,,2025-07-25,3,0,,,,,,,,,,,,,,,,,Other Oil,,Combustion turbine,,,,,SIPNOX,458285,e639f75c3cb3f42de4e78e8bf7a97e7baa7975172525e9f8d54d282ec9e3640c,Ik5ZIiwiNTl0aCBTdHJlZXQiLDI1MDMsIkNUMDAwMSIsMTcxMywsIjIwMjUtMDctMjUiLDMsMCwsLCwsLCwsLCwsLCwsLCwsIk90aGVyIE9pbCIsLCJDb21idXN0aW9uIHR1cmJpbmUiLCwsLCwiU0lQTk9YIgo=
